,Classifier,Umap - 10,Train,Test,accuracy - mean,accuracy - std,f1 score (weighted) - mean,f1 score (weighted) - std,f1-score - mean - sit,f1-score - mean - stand,f1-score - mean - walk,f1-score - mean - stair up,f1-score - mean - stair down,f1-score - mean - run,f1-score - mean - stair up and down,f1-score - std - sit,f1-score - std - stand,f1-score - std - walk,f1-score - std - stair up,f1-score - std - stair down,f1-score - std - run,f1-score - std - stair up and down,precision - mean - sit,precision - mean - stand,precision - mean - walk,precision - mean - stair up,precision - mean - stair down,precision - mean - run,precision - mean - stair up and down,precision - std - sit,precision - std - stand,precision - std - walk,precision - std - stair up,precision - std - stair down,precision - std - run,precision - std - stair up and down,recall - mean - sit,recall - mean - stand,recall - mean - walk,recall - mean - stair up,recall - mean - stair down,recall - mean - run,recall - mean - stair up and down,recall - std - sit,recall - std - stand,recall - std - walk,recall - std - stair up,recall - std - stair down,recall - std - run,recall - std - stair up and down,support - mean - sit,support - mean - stand,support - mean - walk,support - mean - stair up,support - mean - stair down,support - mean - run,support - mean - stair up and down,support - std - sit,support - std - stand,support - std - walk,support - std - stair up,support - std - stair down,support - std - run,support - std - stair up and down
887,KNN,['MotionSense'],"['WISDM', 'UCI']",UCI,0.7213114754098361,0.0,0.7313275507811439,0.0,0.6344827586206897,0.6131386861313869,0.9201520912547527,0.776923076923077,0.7319148936170213,,,0.0,0.0,0.0,0.0,0.0,,,0.6301369863013698,0.6176470588235294,0.8897058823529411,0.8145161290322581,0.7889908256880734,,,0.0,0.0,0.0,0.0,0.0,,,0.6388888888888888,0.6086956521739131,0.952755905511811,0.7426470588235294,0.6825396825396826,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
888,RandomForest,['MotionSense'],"['KuHar', 'MotionSense', 'ExtraSensory']",KuHar,0.7577235772357722,0.004145544319994117,0.7577802513986847,0.004445000475524091,0.7915027063645506,0.713123061045114,0.7322884012539186,0.7006189149798333,0.6980153823524909,0.9111330423962004,,0.00682607184856604,0.014514870365810244,0.004095280656690828,0.010673742615440907,0.013642112499814008,0.013383727390622947,,0.7049282057606143,0.8359508249907306,0.689731729879741,0.6806604248464714,0.7309576696418801,0.9804676104676104,,0.010831163537049373,0.004343317670681685,0.007251033466148167,0.0137912471099328,0.015958080508063584,0.012798310200058604,,0.902439024390244,0.621951219512195,0.7804878048780488,0.7219512195121951,0.6682926829268292,0.8512195121951219,,1.1102230246251565e-16,0.019664043288533065,0.0,0.01194873045260088,0.019512195121951237,0.020260058202239223,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
889,SVC,['MotionSense'],"['KuHar', 'MotionSense', 'ExtraSensory']",KuHar,0.6138211382113821,0.0,0.6160337128079063,0.0,0.5806451612903226,0.4444444444444444,0.5681818181818181,0.5974025974025975,0.6136363636363638,0.8918918918918919,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5192307692307693,0.5161290322580645,0.5319148936170213,0.6388888888888888,0.574468085106383,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.6585365853658537,0.3902439024390244,0.6097560975609756,0.5609756097560976,0.6585365853658537,0.8048780487804879,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
890,KNN,['MotionSense'],"['KuHar', 'MotionSense', 'ExtraSensory']",KuHar,0.7317073170731707,0.0,0.7329479384188677,0.0,0.7777777777777778,0.72,0.7191011235955055,0.6097560975609756,0.6499999999999999,0.9210526315789475,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7142857142857143,0.7941176470588235,0.6666666666666666,0.6097560975609756,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8536585365853658,0.6585365853658537,0.7804878048780488,0.6097560975609756,0.6341463414634146,0.8536585365853658,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
891,RandomForest,['MotionSense'],"['KuHar', 'MotionSense', 'ExtraSensory']",MotionSense,0.8716880341880342,0.0024103662762133414,0.8704661535707212,0.002514474531206728,0.8330392182606768,0.8013942187089551,0.9111203342257319,0.8326020805739235,0.8666796932076739,0.9779613764473656,,0.0017582171566883444,0.002869782747603619,0.002324831266291246,0.007527090813028917,0.0040610351377303785,0.000976781099285784,,0.7716053913327613,0.8853007718243882,0.881374900800808,0.9083532379465348,0.8357838936973385,0.9745384181246471,,0.0032515656162553945,0.0036558136041917686,0.003265796724560058,0.005802679720057283,0.007266013058224901,4.8375393050059666e-05,,0.9051282051282051,0.7320512820512821,0.9429487179487179,0.7685897435897435,0.9,0.9814102564102563,,0.0038461538461538325,0.005588331978898323,0.0019230769230769162,0.011268202455927537,0.004252083064558191,0.0019230769230769496,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
892,SVC,['MotionSense'],"['KuHar', 'MotionSense', 'ExtraSensory']",MotionSense,0.8621794871794872,0.0,0.8615279485776034,0.0,0.8136645962732919,0.7986798679867986,0.8950617283950617,0.8247422680412372,0.85625,0.9807692307692307,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7891566265060241,0.8231292517006803,0.8630952380952381,0.8888888888888888,0.8353658536585366,0.9807692307692307,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8397435897435898,0.7756410256410257,0.9294871794871795,0.7692307692307693,0.8782051282051282,0.9807692307692307,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
893,KNN,['MotionSense'],"['KuHar', 'MotionSense', 'ExtraSensory']",MotionSense,0.8408119658119658,0.0,0.8391301416307289,0.0,0.8163265306122449,0.7758007117437722,0.8617363344051447,0.7915194346289752,0.8238805970149253,0.9655172413793104,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7486631016042781,0.872,0.864516129032258,0.8818897637795275,0.770949720670391,0.9447852760736196,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8974358974358975,0.6987179487179487,0.8589743589743589,0.717948717948718,0.8846153846153846,0.9871794871794872,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
894,RandomForest,['MotionSense'],"['KuHar', 'MotionSense', 'ExtraSensory']",WISDM,0.5622276029055691,0.0018119406231351012,0.5855260159771015,0.0018044686227719625,0.6649369470293871,0.5732202940022363,0.6913853827059644,,,0.9395348545502091,0.0,0.0024528704271465276,0.0036718416810375826,0.0053687530623579656,,,0.0008210487366428612,0.0,0.6377276867694694,0.5569322042912588,0.8565472480401762,,,0.9946980315669676,0.0,0.002816910509926626,0.004788009624600372,0.007044830658354766,,,0.0011300725514343365,0.0,0.6945762711864407,0.5905084745762712,0.5796610169491526,,,0.8901694915254238,0.0,0.0026037782196164753,0.003650959191277602,0.00647626209306535,,,0.001016949152542401,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
895,SVC,['MotionSense'],"['KuHar', 'MotionSense', 'ExtraSensory']",WISDM,0.5686613628502248,0.0,0.5922644719369983,0.0,0.659238625812442,0.6299651567944251,0.6835443037974683,,,0.9293478260869565,0.0,0.0,0.0,0.0,,,0.0,0.0,0.728952772073922,0.5349112426035503,0.9050279329608939,,,0.9980544747081712,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6016949152542372,0.7661016949152543,0.5491525423728814,,,0.8694915254237288,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
896,KNN,['MotionSense'],"['KuHar', 'MotionSense', 'ExtraSensory']",WISDM,0.5562089242476652,0.0,0.5779607147556065,0.0,0.6533996683250415,0.5756097560975609,0.6680244399185337,,,0.9349736379613357,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6396103896103896,0.553125,0.8367346938775511,,,0.9708029197080292,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6677966101694915,0.6,0.5559322033898305,,,0.9016949152542373,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
897,RandomForest,['MotionSense'],"['KuHar', 'MotionSense', 'ExtraSensory']",UCI,0.5773472429210134,0.0034114823076779894,0.5751498564008148,0.0035839628066038974,0.5539521593678897,0.4925468628880532,0.5993865194318471,0.6274488872399008,0.6089669760710174,,,0.006484505987076182,0.008220192507809202,0.012709432057817634,0.004413223861063316,0.005541555268862755,,,0.5338158288720718,0.5061194750682478,0.8399154239603703,0.48225100538003235,0.9314322228098006,,,0.006182369213675852,0.00809941883945417,0.014332426707898175,0.004130609406493245,0.009377482612243334,,,0.5756944444444445,0.47971014492753633,0.46614173228346456,0.8977941176470587,0.4523809523809524,,,0.007887372702500395,0.009050721736809271,0.014433309275451469,0.006936750832394575,0.0050194883494736175,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
898,SVC,['MotionSense'],"['KuHar', 'MotionSense', 'ExtraSensory']",UCI,0.5424739195230999,0.0,0.5320860436240119,0.0,0.41071428571428564,0.6011560693641619,0.4926108374384237,0.5654450261780105,0.5989304812834225,,,0.0,0.0,0.0,0.0,0.0,,,0.575,0.5,0.6578947368421053,0.43902439024390244,0.9180327868852459,,,0.0,0.0,0.0,0.0,0.0,,,0.3194444444444444,0.7536231884057971,0.3937007874015748,0.7941176470588235,0.4444444444444444,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
899,KNN,['MotionSense'],"['KuHar', 'MotionSense', 'ExtraSensory']",UCI,0.5529061102831595,0.0,0.5511516819406184,0.0,0.4931506849315069,0.4620938628158845,0.5948717948717949,0.6237113402061856,0.5925925925925926,,,0.0,0.0,0.0,0.0,0.0,,,0.4864864864864865,0.460431654676259,0.8529411764705882,0.4801587301587302,0.8888888888888888,,,0.0,0.0,0.0,0.0,0.0,,,0.5,0.463768115942029,0.4566929133858268,0.8897058823529411,0.4444444444444444,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
900,RandomForest,['MotionSense'],"['KuHar', 'MotionSense', 'WISDM']",KuHar,0.7650406504065042,0.004378182770028051,0.7694093778507604,0.004029582174524472,0.8325284861638632,0.7627018360881016,0.7341573033707866,0.6682886517213633,0.6907212064385061,0.9280587833219412,,0.007208245835786203,0.015103295383636245,0.00247191011235951,0.010657445006864615,0.011883827972179524,0.00700615174299385,,0.726118326118326,0.9627899877899878,0.6748724489795918,0.7036631339262919,0.7066565452091768,1.0,,0.010979461577738318,0.0011430934482573765,0.004209183673469397,0.010707880368274568,0.01079892056759765,0.0,,0.9756097560975612,0.6317073170731706,0.8048780487804879,0.6365853658536584,0.6756097560975609,0.8658536585365854,,2.220446049250313e-16,0.020260058202239223,0.0,0.017073170731707332,0.015617376188860598,0.012195121951219521,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
901,SVC,['MotionSense'],"['KuHar', 'MotionSense', 'WISDM']",KuHar,0.6544715447154471,0.0,0.6497267483566099,0.0,0.7547169811320755,0.5517241379310345,0.5617977528089888,0.5822784810126583,0.5411764705882354,0.9066666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,,0.6153846153846154,0.9411764705882353,0.5208333333333334,0.6052631578947368,0.5227272727272727,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.975609756097561,0.3902439024390244,0.6097560975609756,0.5609756097560976,0.5609756097560976,0.8292682926829268,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
902,KNN,['MotionSense'],"['KuHar', 'MotionSense', 'WISDM']",KuHar,0.7439024390243902,0.0,0.7558979809646034,0.0,0.8,0.7567567567567567,0.7500000000000001,0.6582278481012659,0.6493506493506495,0.9210526315789475,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7346938775510204,0.8484848484848485,0.7021276595744681,0.6842105263157895,0.6944444444444444,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8780487804878049,0.6829268292682927,0.8048780487804879,0.6341463414634146,0.6097560975609756,0.8536585365853658,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
903,RandomForest,['MotionSense'],"['KuHar', 'MotionSense', 'WISDM']",MotionSense,0.7897435897435898,0.0038757173391489293,0.8158471980915613,0.0032296347133141845,0.8380867028762283,0.8188839049500872,0.8641559178936525,0.672189402061629,0.7330172607677703,0.96875,,0.00527144266110306,0.006291972716797841,0.007045514071360144,0.01216295359068717,0.004542266505250556,0.0,,0.7886269085564622,0.878842006777713,0.7881572693941418,0.9803539415401378,0.9052501357160052,0.9451219512195121,,0.006292314603622235,0.008131586277603672,0.0050884911626610215,0.008189995756027323,0.014299308115399197,0.0,,0.8942307692307692,0.7666666666666666,0.9564102564102563,0.5115384615384615,0.6160256410256411,0.9935897435897438,,0.008234123447862268,0.009155677472490846,0.011028622137234148,0.013385008344757109,0.008333333333333338,2.220446049250313e-16,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
904,SVC,['MotionSense'],"['KuHar', 'MotionSense', 'WISDM']",MotionSense,0.6655982905982906,0.0,0.6746887754752319,0.0,0.8,0.78,0.8362573099415205,0.08588957055214723,0.5772357723577235,0.96875,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7692307692307693,0.8125,0.7688172043010753,1.0,0.7888888888888889,0.9451219512195121,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8333333333333334,0.75,0.9166666666666666,0.04487179487179487,0.4551282051282051,0.9935897435897436,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
905,KNN,['MotionSense'],"['KuHar', 'MotionSense', 'WISDM']",MotionSense,0.7692307692307693,0.0,0.7920420701061308,0.0,0.8023598820058997,0.7692307692307693,0.851963746223565,0.6666666666666666,0.7111111111111111,0.9509202453987731,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7431693989071039,0.8461538461538461,0.8057142857142857,0.9111111111111111,0.8421052631578947,0.9117647058823529,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8717948717948718,0.7051282051282052,0.9038461538461539,0.5256410256410257,0.6153846153846154,0.9935897435897436,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
906,RandomForest,['MotionSense'],"['KuHar', 'MotionSense', 'WISDM']",WISDM,0.6652023521272916,0.0019037133041600654,0.6984713590962031,0.0019871244419084042,0.7044699481306431,0.6410736437337637,0.6095750176778639,,,0.9584941575808464,0.5654409916091973,0.0037863125646782655,0.003946865040985126,0.0019633367541001642,,,0.001465123353410967,0.004542629264886323,0.6473227925646136,0.7202469407298,0.838112165507891,,,0.9561611855134163,0.6175403710511003,0.003788558681021906,0.0052206129004257465,0.004587177850424234,,,0.003278379562208269,0.004748101243821764,0.7727118644067797,0.5776271186440678,0.47898305084745757,,,0.9608474576271187,0.5214689265536724,0.005893335135835141,0.005861564903657829,0.002536716872389121,,,0.0014079023496471384,0.005422290037245938,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
907,SVC,['MotionSense'],"['KuHar', 'MotionSense', 'WISDM']",WISDM,0.6534071255620892,0.0,0.6833294142458163,0.0,0.6893280632411067,0.62580054894785,0.6362694300518135,,,0.9740034662045061,0.46990291262135925,0.0,0.0,0.0,,,0.0,0.0,0.6459259259259259,0.679920477137177,0.8186666666666667,,,0.9964539007092199,0.4849699398797595,0.0,0.0,0.0,,,0.0,0.0,0.7389830508474576,0.5796610169491525,0.5203389830508475,,,0.9525423728813559,0.455743879472693,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
908,KNN,['MotionSense'],"['KuHar', 'MotionSense', 'WISDM']",WISDM,0.6502940159114493,0.0,0.6846709809938791,0.0,0.6886792452830188,0.6397800183318056,0.5921908893709328,,,0.9611486486486486,0.52565445026178,0.0,0.0,0.0,,,0.0,0.0,0.6422287390029325,0.6966067864271457,0.822289156626506,,,0.9579124579124579,0.5919811320754716,0.0,0.0,0.0,,,0.0,0.0,0.7423728813559322,0.5915254237288136,0.46271186440677964,,,0.964406779661017,0.4726930320150659,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
909,RandomForest,['MotionSense'],"['KuHar', 'MotionSense', 'WISDM']",UCI,0.5083457526080477,0.0034277198211624467,0.527660607019661,0.0034773354423248246,0.5738888026190174,0.383534147124587,0.6272835621229848,0.5644771418787754,0.49252907733911433,,,0.004953526370634123,0.011964251959611892,0.007139790802946562,0.0062122431542339,0.00603106941664295,,,0.5018463875791831,0.46570366549067826,0.7120203907681766,0.504638071190997,0.990531561461794,,,0.004827419336957637,0.009795707633265982,0.006561683004104773,0.00536378890749455,0.01159741294957746,,,0.6701388888888891,0.32608695652173914,0.5606299212598425,0.6404411764705882,0.3277777777777778,,,0.007764124921874287,0.012962712913042261,0.009182601409205182,0.008351335802647476,0.005081844632883206,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
910,SVC,['MotionSense'],"['KuHar', 'MotionSense', 'WISDM']",UCI,0.4977645305514158,0.0,0.49824678257935806,0.0,0.5755813953488372,0.31896551724137934,0.5391304347826087,0.5028901734104047,0.56,,,0.0,0.0,0.0,0.0,0.0,,,0.495,0.39361702127659576,0.6019417475728155,0.4142857142857143,1.0,,,0.0,0.0,0.0,0.0,0.0,,,0.6875,0.26811594202898553,0.4881889763779528,0.6397058823529411,0.3888888888888889,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
911,KNN,['MotionSense'],"['KuHar', 'MotionSense', 'WISDM']",UCI,0.5141579731743666,0.0,0.5426011103962372,0.0,0.5523809523809524,0.44705882352941173,0.6375545851528384,0.556701030927835,0.5251396648044693,,,0.0,0.0,0.0,0.0,0.0,,,0.5087719298245614,0.48717948717948717,0.7156862745098039,0.5225806451612903,0.8867924528301887,,,0.0,0.0,0.0,0.0,0.0,,,0.6041666666666666,0.41304347826086957,0.5748031496062992,0.5955882352941176,0.373015873015873,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
912,RandomForest,['MotionSense'],"['KuHar', 'MotionSense', 'UCI']",KuHar,0.7581300813008129,0.0060975609756097615,0.7582811967893652,0.006134311080867882,0.8232152410762262,0.7696736231031881,0.7136151068062787,0.6545349060222478,0.656385829360513,0.9322624743677375,,0.012643252766587874,0.015178328597312366,0.007482743250924481,0.01736838088992284,0.007500845025300168,0.00560492139439508,,0.7374946608864479,0.907992345992902,0.6263634548540209,0.6909551251656516,0.6920973605184132,1.0,,0.010490845320316565,0.026863867197438728,0.011480168927343874,0.013429633256526198,0.01063287147303851,0.0,,0.9317073170731709,0.6682926829268292,0.8292682926829269,0.621951219512195,0.6243902439024389,0.8731707317073172,,0.02126292167580814,0.016178657513928794,1.1102230246251565e-16,0.022486693798275358,0.01194873045260088,0.009756097560975618,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
913,SVC,['MotionSense'],"['KuHar', 'MotionSense', 'UCI']",KuHar,0.6260162601626016,0.0,0.5988877707924567,0.0,0.7008547008547009,0.2553191489361702,0.5652173913043477,0.5675675675675675,0.5977011494252873,0.9066666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5394736842105263,1.0,0.5098039215686274,0.6363636363636364,0.5652173913043478,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.14634146341463414,0.6341463414634146,0.5121951219512195,0.6341463414634146,0.8292682926829268,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
914,KNN,['MotionSense'],"['KuHar', 'MotionSense', 'UCI']",KuHar,0.7479674796747967,0.0,0.7474575811592312,0.0,0.7956989247311829,0.7323943661971831,0.7526881720430108,0.6499999999999999,0.6329113924050632,0.9210526315789475,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7115384615384616,0.8666666666666667,0.6730769230769231,0.6666666666666666,0.6578947368421053,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.9024390243902439,0.6341463414634146,0.8536585365853658,0.6341463414634146,0.6097560975609756,0.8536585365853658,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
915,RandomForest,['MotionSense'],"['KuHar', 'MotionSense', 'UCI']",MotionSense,0.8771367521367524,0.00294530956241243,0.8757226266784948,0.0030599143528749757,0.8334922258683652,0.7984145687895667,0.9196537094369912,0.8468276631437955,0.8822385881932451,0.9737090046390051,,0.004284985661755593,0.006615998549235454,0.001961845746333858,0.0059986951790803695,0.0037430990784848776,0.0020326190309392675,,0.7668678749809381,0.8923087077731188,0.8878314798973482,0.9215755756032376,0.8605139553038466,0.9624367651080121,,0.006067192506740153,0.004023689704036638,0.0022076803305193624,0.004862768208165242,0.007164877564815797,0.0026927840268549095,,0.9128205128205128,0.7224358974358974,0.9538461538461538,0.7833333333333334,0.9051282051282051,0.9852564102564102,,0.0031403714651066276,0.009088106973562694,0.0025641025641025997,0.008504166129116402,0.002564102564102555,0.00293754852240763,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
916,SVC,['MotionSense'],"['KuHar', 'MotionSense', 'UCI']",MotionSense,0.8728632478632479,0.0,0.8723900352294516,0.0,0.8155339805825242,0.8164556962025316,0.9164086687306501,0.8435374149659864,0.8616352201257861,0.9807692307692307,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8235294117647058,0.80625,0.8862275449101796,0.8985507246376812,0.845679012345679,0.9807692307692307,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8076923076923077,0.8269230769230769,0.9487179487179487,0.7948717948717948,0.8782051282051282,0.9807692307692307,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
917,KNN,['MotionSense'],"['KuHar', 'MotionSense', 'UCI']",MotionSense,0.8514957264957265,0.0,0.8497374653798054,0.0,0.8269794721407624,0.7915194346289752,0.880503144654088,0.808362369337979,0.8374999999999999,0.953560371517028,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7621621621621621,0.8818897637795275,0.8641975308641975,0.8854961832061069,0.8170731707317073,0.9221556886227545,,0.0,0.0,0.0,0.0,0.0,0.0,,0.9038461538461539,0.717948717948718,0.8974358974358975,0.7435897435897436,0.8589743589743589,0.9871794871794872,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
918,RandomForest,['MotionSense'],"['KuHar', 'MotionSense', 'UCI']",WISDM,0.55181598062954,0.0016878412865798502,0.5880903364757827,0.001545101766330549,0.6755415117181248,0.6596209707683868,0.6243808927845671,,,0.9220992734602561,0.0,0.004041160922003863,0.0036737227030497117,0.0028324039189488144,,,0.0013194289877537328,0.0,0.6682126818198444,0.6930132045007549,0.781641460512204,,,0.9786954223519586,0.0,0.0030391456405444235,0.005207960891897949,0.004430363559221037,,,0.002851085014457598,0.0,0.6830508474576271,0.629322033898305,0.5198305084745762,,,0.8716949152542373,0.0,0.006016352321796219,0.004223707048941398,0.004357613604129655,,,0.0007767077449077572,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
919,SVC,['MotionSense'],"['KuHar', 'MotionSense', 'UCI']",WISDM,0.5482531995849187,0.0,0.5839845782541621,0.0,0.575135135135135,0.7176220806794057,0.6541666666666667,,,0.9146005509641872,0.0,0.0,0.0,0.0,,,0.0,0.0,0.7940298507462686,0.6160388821385177,0.8486486486486486,,,0.9979959919839679,0.0,0.0,0.0,0.0,,,0.0,0.0,0.45084745762711864,0.8593220338983051,0.5322033898305085,,,0.8440677966101695,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
920,KNN,['MotionSense'],"['KuHar', 'MotionSense', 'UCI']",WISDM,0.537876167416119,0.0,0.5732881014495147,0.0,0.6542056074766355,0.6461808604038631,0.5983436853002071,,,0.9103815439219166,0.0,0.0,0.0,0.0,,,0.0,0.0,0.65587734241908,0.6703096539162113,0.7686170212765957,,,0.9553072625698324,0.0,0.0,0.0,0.0,,,0.0,0.0,0.652542372881356,0.6237288135593221,0.48983050847457626,,,0.8694915254237288,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
921,RandomForest,['MotionSense'],"['KuHar', 'MotionSense', 'UCI']",UCI,0.7752608047690015,0.008659218507501613,0.773980886624842,0.008739143340214082,0.7219323059548265,0.7011108662002905,0.9238963057651629,0.7691604858015076,0.7673727494520087,,,0.016558650531751425,0.014161784421031946,0.0018836144672810798,0.006130881048565273,0.010428482926289352,,,0.7110475538882906,0.7136984923119304,0.8898751407894163,0.7730064980276196,0.795507776870692,,,0.012659751390483413,0.018353840163051603,0.0034944812177109476,0.011884532489541903,0.0035879984130839583,,,0.7333333333333334,0.6891304347826088,0.9606299212598424,0.7654411764705882,0.7412698412698413,,,0.022863996712714347,0.013919835298767076,1.1102230246251565e-16,0.0022058823529412016,0.01634227006505874,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
922,SVC,['MotionSense'],"['KuHar', 'MotionSense', 'UCI']",UCI,0.6333830104321908,0.0,0.5698914561834748,0.0,0.012987012987012986,0.6292682926829268,0.9348659003831418,0.6925795053003533,0.6410256410256411,,,0.0,0.0,0.0,0.0,0.0,,,0.1,0.4742647058823529,0.9104477611940298,0.6666666666666666,0.6944444444444444,,,0.0,0.0,0.0,0.0,0.0,,,0.006944444444444444,0.9347826086956522,0.9606299212598425,0.7205882352941176,0.5952380952380952,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
923,KNN,['MotionSense'],"['KuHar', 'MotionSense', 'UCI']",UCI,0.7585692995529061,0.0,0.7570041546738975,0.0,0.6866666666666666,0.6439393939393939,0.9207547169811321,0.7715355805243445,0.7804878048780488,,,0.0,0.0,0.0,0.0,0.0,,,0.6602564102564102,0.6746031746031746,0.8840579710144928,0.7862595419847328,0.8,,,0.0,0.0,0.0,0.0,0.0,,,0.7152777777777778,0.6159420289855072,0.9606299212598425,0.7573529411764706,0.7619047619047619,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
